TimeUtc,Frame,ZombieCount,AI_ms,Sensing_ms,Other_ms,TotalMs,GC_kb,CurrentFPS,BaselineFPS,PeakFPS,Top1_Tag,Top1_ms,Top2_Tag,Top2_ms,Top3_Tag,Top3_ms,Top4_Tag,Top4_ms,Top5_Tag,Top5_ms
2026-04-10T17:17:32.2237705Z,8406,6,1788.0768,1.8026,2108.9004,3898.7798,2299748,88.24,82.74,149.58,EntityPlayerLocal.Update,901.4171,EntityAlive.updateTasks,582.4581,EntityAlive.MoveEntityHeaded,481.8371,PrefabLOD.FrameUpdate,462.8866,EntityAlive.Update,268.2002
2026-04-10T17:18:02.2266137Z,11007,14,2372.2699,1.6618,1633.1148,4007.0465,2369916,82.7,95.28,149.58,EntityAlive.updateTasks,794.5435,EntityPlayerLocal.Update,790.2346,EntityAlive.MoveEntityHeaded,711.0972,EntityAlive.Update,324.5125,EntityAlive.DefaultMoveEntity,202.4548
2026-04-10T17:18:32.2398734Z,13093,24,3730.4587,14.9992,2095.2549,5840.7128,2504752,62.03,95.28,149.58,EntityAlive.updateTasks,1143.2769,EntityAlive.MoveEntityHeaded,1136.7571,EntityPlayerLocal.Update,801.852,EntityAlive.Update,619.5036,EAIManager.Update,320.3502
2026-04-10T17:19:02.2439110Z,14868,17,6047.1898,85.8778,2009.5371,8142.6047,2415444,63.77,95.28,149.58,EntityAlive.updateTasks,2223.7721,EntityAlive.MoveEntityHeaded,1780.8049,EAIManager.Update,734.6615,EntityPlayerLocal.Update,600.3309,EntityAlive.DefaultMoveEntity,491.1553
2026-04-10T17:19:32.2529833Z,17093,5,3542.6612,39.8681,1751.0461,5333.5754,2387904,85.35,95.28,149.58,EntityAlive.MoveEntityHeaded,1197.434,EntityAlive.updateTasks,1031.8569,EntityPlayerLocal.Update,716.9573,EntityAlive.Update,492.8726,EntityAlive.DefaultMoveEntity,311.6056
2026-04-10T17:20:02.2680549Z,19460,16,2665.6655,2.8805,1747.4391,4415.9851,2486748,67.02,95.28,149.58,EntityAlive.MoveEntityHeaded,907.2589,EntityPlayerLocal.Update,810.4878,EntityAlive.updateTasks,806.1133,EntityAlive.Update,360.9979,EntityAlive.DefaultMoveEntity,257.2958
2026-04-10T17:20:32.2881399Z,20954,13,1468.8309,21.8832,520.5757,2011.2898,2455540,50.76,95.28,149.58,EntityAlive.MoveEntityHeaded,507.0107,EntityAlive.updateTasks,466.2645,EntityPlayerLocal.Update,142.9783,EntityAlive.DefaultMoveEntity,142.79,EAIManager.Update,137.4857
2026-04-10T17:21:02.2864630Z,22733,9,3545.8066,39.092,1636.3951,5221.2937,2390260,68.89,95.28,149.58,EntityAlive.MoveEntityHeaded,1282.4838,EntityAlive.updateTasks,970.52,EntityPlayerLocal.Update,582.7546,EntityAlive.Update,458.6213,EntityAlive.DefaultMoveEntity,352.0157
2026-04-10T17:21:32.2949331Z,24870,4,12.14,0.0115,7.7566,19.9081,2485532,65.14,95.28,149.58,EntityAlive.MoveEntityHeaded,4.1502,EntityAlive.updateTasks,3.6213,EntityPlayerLocal.Update,3.2355,EntityAlive.Update,1.4359,EntityAlive.DefaultMoveEntity,1.1884
2026-04-10T17:22:02.3007907Z,26857,4,2246.9433,15.2662,1331.8311,3594.0406,2563456,67.15,95.28,149.58,EntityAlive.updateTasks,739.7999,EntityPlayerLocal.Update,637.9608,EntityAlive.MoveEntityHeaded,625.2968,EAIManager.Update,257.6741,EntityAlive.Update,256.7062
