# HIGH-LOAD CAPTURE: FPS_DROP
# Timestamp: 2026-03-16T05:31:06.0012155Z
# Frame: 36277
# ZombieCount: 51
# CurrentFPS: 40.03
# BaselineFPS: 91.79
# PeakFPS: 143.53
# FPSDrop%: 56.4%
# PeakZombies: 61
# CaptureNumber: 3/5
# GC_MB: 2700.2

=== TIMING DATA (sorted by TotalMs) ===
Tag,TotalMs,Calls,AvgMs,PercentOfTotal,Category
EntityAlive.MoveEntityHeaded,252.2634,13035,0.019353,24.33%,AI_ENTITY
EntityPlayerLocal.Update,220.3522,305,0.722466,21.25%,PLAYER
EntityAlive.updateTasks,185.3979,8676,0.021369,17.88%,AI_ENTITY
EntityAlive.Update,134.7689,13808,0.009760,13.00%,AI_ENTITY
Entity.Update,59.4880,15096,0.003941,5.74%,OTHER
EntityAlive.updateCurrentBlockPosAndValue,49.5432,6230,0.007952,4.78%,AI_ENTITY
EntityMoveHelper.UpdateMoveHelper,27.2040,4932,0.005516,2.62%,MOVEMENT
EAIManager.Update,27.0652,2884,0.009385,2.61%,AI_TASK
EntityAlive.GetAttackTarget,18.3189,16083,0.001139,1.77%,AI_ENTITY
EntityAlive.GetRevengeTarget,9.6846,8627,0.001123,0.93%,AI_ENTITY
PlayerLocal.ShelterFrameUpdate,9.3302,305,0.030591,0.90%,PLAYER
EntityPlayer.Update,6.5803,305,0.021575,0.63%,OTHER
PlayerLocal.BlockRadiusEffectsTick,4.8465,145,0.033424,0.47%,PLAYER
EntityAlive.updateStepSound,4.6697,2505,0.001864,0.45%,AI_ENTITY
EntityLookHelper.onUpdateLook,4.1467,4932,0.000841,0.40%,OTHER
EntityAlive.updateSpeedForwardAndStrafe,4.0376,4060,0.000994,0.39%,AI_ENTITY
EntitySeeCache.ClearIfExpired,3.8578,4777,0.000808,0.37%,SENSING
BaseObjective.Update,3.5645,305,0.011687,0.34%,OTHER
GUIWindow.Update,2.5874,2918,0.000887,0.25%,UI
EntityAlive.CanSee,2.4171,322,0.007507,0.23%,AI_ENTITY
PlayerLocal.MoveEntityHeaded,1.7617,145,0.012150,0.17%,PLAYER
EAIApproachAndAttackTarget.CanExecute,1.6062,475,0.003381,0.15%,AI_TASK
EAISetNearestEntityAsTarget.CanExecute,1.4312,134,0.010681,0.14%,AI_TASK
EntitySeeCache.CanSee,1.2688,322,0.003940,0.12%,SENSING
PlayerLocal.updateSpeedForwardAndStrafe,0.4269,145,0.002944,0.04%,PLAYER
EAIBase.Update,0.3814,140,0.002724,0.04%,AI_TASK
EntityAlive.FindPath,0.0119,3,0.003967,0.00%,AI_ENTITY

=== CALL COUNTS ===
Counter,Value
EntityAlive.GetAttackTarget.calls,16083
GetAttackTarget.CacheHit,11085
EntityAlive.GetRevengeTarget.calls,8627
MoveSpeed.CacheHit,6058
EntityAlive.MoveEntityHeaded.calls,4345
MoveEntityHeaded.calls,4345
GetRevengeTarget.CacheHit,4117
EntityAlive.updateTasks.calls,2892
updateTasks.calls,2892
EntityAlive.updateStepSound.calls,2505
updateSpeedForwardAndStrafe.calls,2030
MoveEntityHeaded.LODSkipped,828
EAIApproachAndAttackTarget.CanExecute.calls,475
updateTasks.LODSkipped,426
EntityAlive.CanSee.calls,322
PlayerLocal.ShelterFrameUpdate.calls,305
ZombieFrame.Skipped,234
BlockPosUpdate.Throttled,217
MoveHelper.Throttled,150
PlayerLocal.BlockRadiusEffectsTick.calls,145
PlayerLocal.updateSpeedForwardAndStrafe.calls,145
PlayerLocal.MoveEntityHeaded.calls,145
EAISetNearestEntityAsTarget.CanExecute.calls,134
PlayerShelter.Throttled,13
EntityCollision.Skipped,11
SpeedStrafe.Throttled,10
PlayerBlockRadius.Throttled,3

=== OPTIMIZATION EFFECTIVENESS ===
# Shows how much work our patches skipped vs total calls
MoveEntityHeaded: skipped=828, total=4345, rate=19.1%
updateTasks: skipped=426, total=2892, rate=14.7%
GetAttackTarget: skipped=11085, total=16083, rate=68.9%
GetRevengeTarget: skipped=4117, total=8627, rate=47.7%
EntityCollision: skipped=11, total=11, rate=100.0%
MoveHelper: skipped=150, total=150, rate=100.0%
SpeedStrafe: skipped=10, total=10, rate=100.0%
PlayerBlockRadius: skipped=3, total=3, rate=100.0%
PlayerShelter: skipped=13, total=13, rate=100.0%
ZombieFrame: skipped=234, total=234, rate=100.0%
MoveSpeed: skipped=6058, total=6058, rate=100.0%

=== GAME CPU COST PER ZOMBIE ===
# How much CPU time (ms) the GAME spends per zombie for each system.
# This is NOT profiling overhead — it is the actual game workload divided by zombie count.
# Lower values = better optimization. Compare across captures to track improvement.
TotalMs per zombie: 20.3336
EntityAlive.MoveEntityHeaded: 4.9463 ms/zombie
EntityPlayerLocal.Update: 4.3206 ms/zombie
EntityAlive.updateTasks: 3.6353 ms/zombie
EntityAlive.Update: 2.6425 ms/zombie
Entity.Update: 1.1664 ms/zombie
EntityAlive.updateCurrentBlockPosAndValue: 0.9714 ms/zombie
EntityMoveHelper.UpdateMoveHelper: 0.5334 ms/zombie
EAIManager.Update: 0.5307 ms/zombie
EntityAlive.GetAttackTarget: 0.3592 ms/zombie
EntityAlive.GetRevengeTarget: 0.1899 ms/zombie
