TimeUtc,Frame,ZombieCount,AI_ms,Sensing_ms,Other_ms,TotalMs,GC_kb,CurrentFPS,BaselineFPS,PeakFPS,Top1_Tag,Top1_ms,Top2_Tag,Top2_ms,Top3_Tag,Top3_ms,Top4_Tag,Top4_ms,Top5_Tag,Top5_ms
2026-04-11T18:06:35.9379993Z,45455,26,2515.3673,29.5239,1352.2617,3897.1529,2447404,53.03,93.51,148.57,EntityPlayerLocal.Update,886.5783,EntityAlive.MoveEntityHeaded,830.6263,EntityAlive.updateTasks,767.6833,EntityAlive.Update,480.4026,EAIManager.Update,302.2825
2026-04-11T18:07:05.9433185Z,46973,24,367.5520,7.2709,149.4686,524.2915,2364356,49.58,93.51,148.57,EntityAlive.MoveEntityHeaded,130.1654,EntityAlive.updateTasks,115.5858,EntityPlayerLocal.Update,90.0688,EAIManager.Update,54.9351,EntityAlive.Update,50.6902
2026-04-11T18:07:35.9634598Z,48582,19,2790.5364,46.9821,1330.5942,4168.1127,2405088,55.40,93.51,148.57,EntityAlive.MoveEntityHeaded,990.2150,EntityAlive.updateTasks,848.8162,EntityPlayerLocal.Update,834.3817,EntityAlive.Update,460.9596,EAIManager.Update,361.3183
2026-04-11T18:08:05.9766923Z,50311,21,2645.6870,30.7928,1372.1293,4048.6091,2466592,60.41,93.51,148.57,EntityAlive.MoveEntityHeaded,876.3202,EntityPlayerLocal.Update,870.9661,EntityAlive.updateTasks,828.2233,EntityAlive.Update,469.7705,EAIManager.Update,334.7412
2026-04-11T18:08:35.9934922Z,51998,32,3059.6957,45.1801,1388.1687,4493.0445,2552184,54.46,93.51,148.57,EntityAlive.MoveEntityHeaded,1038.2838,EntityAlive.updateTasks,947.7222,EntityPlayerLocal.Update,816.6875,EntityAlive.Update,562.8951,EAIManager.Update,352.8860
2026-04-11T18:09:05.9951897Z,53620,27,3304.5945,62.3756,1435.9856,4802.9557,2458832,54.19,93.51,148.57,EntityAlive.MoveEntityHeaded,1180.6148,EntityAlive.updateTasks,1054.4146,EntityPlayerLocal.Update,765.7146,EntityAlive.Update,555.3277,EAIManager.Update,349.0754
2026-04-11T18:09:36.0005597Z,55289,17,2626.3633,24.6529,1346.3347,3997.3509,2564180,60.68,93.51,148.57,EntityAlive.MoveEntityHeaded,919.4773,EntityPlayerLocal.Update,808.0612,EntityAlive.updateTasks,796.4218,EntityAlive.Update,477.0923,EAIManager.Update,269.8471
2026-04-11T18:10:06.0105415Z,57044,12,11.4640,0.0190,6.1565,17.6395,2419436,70.04,93.51,148.57,EntityPlayerLocal.Update,4.3220,EntityAlive.updateTasks,3.7510,EntityAlive.MoveEntityHeaded,2.8397,EAIManager.Update,2.2829,EntityAlive.Update,1.7172
2026-04-11T18:10:36.0204219Z,59062,14,2042.2653,15.1551,1377.4960,3434.9164,2456712,68.32,93.51,148.57,EntityPlayerLocal.Update,929.1747,EntityAlive.MoveEntityHeaded,665.0397,EntityAlive.updateTasks,651.4700,EntityAlive.Update,362.0023,EAIManager.Update,265.5494
2026-04-11T18:11:06.0347988Z,61171,7,1782.9742,12.6357,1335.8704,3131.4803,2465576,71.93,93.51,148.57,EntityPlayerLocal.Update,914.6028,EntityAlive.updateTasks,554.6925,EntityAlive.MoveEntityHeaded,550.2200,EntityAlive.Update,359.7424,EAIManager.Update,222.5127
2026-04-11T18:11:36.0458370Z,63314,8,1348.0166,1.8507,1331.2220,2681.0893,2451908,72.62,93.51,148.57,EntityPlayerLocal.Update,947.5170,EntityAlive.updateTasks,414.0305,EntityAlive.MoveEntityHeaded,378.9589,EntityAlive.Update,302.8840,EAIManager.Update,159.2367
2026-04-11T18:12:06.0519387Z,65512,6,1279.7216,4.4692,1281.1831,2565.3739,2455608,69.79,93.51,148.57,EntityPlayerLocal.Update,941.3095,EntityAlive.updateTasks,403.6269,EntityAlive.MoveEntityHeaded,350.9783,EntityAlive.Update,259.9755,EAIManager.Update,163.0689
2026-04-11T18:12:36.0629599Z,67694,4,1090.1788,1.9560,1441.8635,2533.9983,2454004,76.40,93.51,148.57,EntityPlayerLocal.Update,1134.9423,EntityAlive.updateTasks,323.2958,EntityAlive.MoveEntityHeaded,285.7786,EntityAlive.Update,251.6995,EAIManager.Update,134.3570
2026-04-11T18:13:06.0709611Z,69748,4,1526.7314,42.6504,1319.9986,2889.3804,2465324,79.03,93.51,148.57,EntityPlayerLocal.Update,978.0892,EntityAlive.updateTasks,492.8620,EntityAlive.MoveEntityHeaded,385.6904,EntityAlive.Update,292.1356,EAIManager.Update,243.7655
2026-04-11T18:13:36.0823935Z,72019,14,1461.1240,36.9475,1372.5073,2870.5788,2482408,67.81,93.51,148.57,EntityPlayerLocal.Update,1031.0776,EntityAlive.updateTasks,419.3546,EntityAlive.MoveEntityHeaded,379.2500,EntityAlive.Update,368.0808,EAIManager.Update,192.4606
2026-04-11T18:14:06.0926728Z,74165,8,1747.8410,45.0358,1330.5743,3123.4511,2523408,74.34,93.51,148.57,EntityPlayerLocal.Update,909.5553,EntityAlive.updateTasks,574.9501,EntityAlive.MoveEntityHeaded,457.9185,EntityAlive.Update,363.7740,EAIManager.Update,252.5137
2026-04-11T18:14:36.1020778Z,76421,6,1281.2474,13.7271,1338.6631,2633.6376,2561692,84.53,93.51,148.57,EntityPlayerLocal.Update,1000.2615,EntityAlive.updateTasks,384.6703,EntityAlive.MoveEntityHeaded,345.4539,EntityAlive.Update,304.0742,EAIManager.Update,153.5829
