# HIGH-LOAD CAPTURE: LOW_FPS
# Timestamp: 2026-03-18T19:02:49.2697613Z
# Frame: 38292
# ZombieCount: 101
# CurrentFPS: 24.09
# BaselineFPS: 123.69
# PeakFPS: 160.42
# FPSDrop%: 80.5%
# PeakZombies: 115
# CaptureNumber: 3/5
# GC_MB: 2416.1

=== TIMING DATA (sorted by TotalMs) ===
Tag,TotalMs,Calls,AvgMs,PercentOfTotal,Category
EntityAlive.MoveEntityHeaded,3299.2978,113376,0.029100,35.54%,AI_ENTITY
EntityAlive.updateTasks,1911.0499,104088,0.018360,20.59%,AI_ENTITY
Entity.entityCollision,973.0801,45818,0.021238,10.48%,OTHER
EntityAlive.DefaultMoveEntity,942.2928,37385,0.025205,10.15%,AI_ENTITY
EntityAlive.Update,448.3893,54232,0.008268,4.83%,AI_ENTITY
EntityMoveHelper.UpdateMoveHelper,341.0827,69392,0.004915,3.67%,MOVEMENT
EAIManager.Update,243.6419,14122,0.017253,2.62%,AI_TASK
EntityPlayerLocal.Update,235.2214,417,0.564080,2.53%,PLAYER
EntityAlive.updateCurrentBlockPosAndValue,216.3747,46178,0.004686,2.33%,AI_ENTITY
Entity.Update,194.6089,58885,0.003305,2.10%,OTHER
EntityAlive.CanSee,141.8145,19545,0.007256,1.53%,AI_ENTITY
EntityLookHelper.onUpdateLook,50.5701,69392,0.000729,0.54%,OTHER
EntitySeeCache.CanSee,48.8872,19545,0.002501,0.53%,SENSING
World.GetCollidingBounds,43.2061,10394,0.004157,0.47%,OTHER
EntityAlive.GetAttackTarget,38.3566,33456,0.001146,0.41%,AI_ENTITY
UnityEngine.Physics.Raycast,36.1487,7426,0.004868,0.39%,MOVEMENT
EntitySeeCache.ClearIfExpired,28.5619,37870,0.000754,0.31%,SENSING
EntityAlive.updateStepSound,20.3831,9338,0.002183,0.22%,AI_ENTITY
EntityAlive.updateSpeedForwardAndStrafe,17.1925,17956,0.000957,0.19%,AI_ENTITY
EntityPlayer.Update,10.4353,417,0.025025,0.11%,OTHER
EAISetNearestEntityAsTarget.CanExecute,8.3626,394,0.021225,0.09%,AI_TASK
BaseObjective.Update,5.0093,417,0.012013,0.05%,OTHER
PlayerLocal.MoveEntityHeaded,4.7601,360,0.013223,0.05%,PLAYER
EntityAlive.GetRevengeTarget,4.6055,4558,0.001010,0.05%,AI_ENTITY
EAIApproachAndAttackTarget.CanExecute,4.2287,1511,0.002799,0.05%,AI_TASK
GUIWindow.Update,3.6783,3753,0.000980,0.04%,UI
PlayerLocal.ShelterFrameUpdate,3.5956,417,0.008623,0.04%,PLAYER
PlayerLocal.BlockRadiusEffectsTick,3.0884,360,0.008579,0.03%,PLAYER
EAIBase.Update,2.4560,2731,0.000899,0.03%,AI_TASK
PlayerLocal.updateSpeedForwardAndStrafe,1.2574,360,0.003493,0.01%,PLAYER
EntityAlive.FindPath,0.7555,314,0.002406,0.01%,AI_ENTITY
UnityEngine.Physics.OverlapSphere,0.0471,1,0.047100,0.00%,MOVEMENT

=== CALL COUNTS ===
Counter,Value
Entity.entityCollision.calls,45818
EntityAlive.MoveEntityHeaded.calls,37792
MoveEntityHeaded.calls,37792
DefaultMoveEntity.calls,37385
EntityAlive.updateTasks.calls,34696
updateTasks.calls,34696
EntityAlive.GetAttackTarget.calls,33456
EntityAlive.CanSee.calls,19545
GetCollidingBounds.calls,10394
EntityAlive.updateStepSound.calls,9338
updateSpeedForwardAndStrafe.calls,8978
EntityAlive.GetRevengeTarget.calls,4558
EAIApproachAndAttackTarget.CanExecute.calls,1511
GetCollidingBounds.boundsReturned,651
PlayerLocal.ShelterFrameUpdate.calls,417
EAISetNearestEntityAsTarget.CanExecute.calls,394
PlayerLocal.BlockRadiusEffectsTick.calls,360
PlayerLocal.updateSpeedForwardAndStrafe.calls,360
PlayerLocal.MoveEntityHeaded.calls,360

=== OPTIMIZATION EFFECTIVENESS ===
# Shows how much work our patches skipped vs total calls
MoveEntityHeaded.Lite: skipped=0, total=37792, rate=0.0%
updateTasks.Lite: skipped=0, total=34696, rate=0.0%
GetAttackTarget: skipped=0, total=33456, rate=0.0%
GetRevengeTarget: skipped=0, total=4558, rate=0.0%

=== GAME CPU COST PER ZOMBIE ===
# How much CPU time (ms) the GAME spends per zombie for each system.
# This is NOT profiling overhead — it is the actual game workload divided by zombie count.
# Lower values = better optimization. Compare across captures to track improvement.
TotalMs per zombie: 91.9053
EntityAlive.MoveEntityHeaded: 32.6663 ms/zombie
EntityAlive.updateTasks: 18.9213 ms/zombie
Entity.entityCollision: 9.6345 ms/zombie
EntityAlive.DefaultMoveEntity: 9.3296 ms/zombie
EntityAlive.Update: 4.4395 ms/zombie
EntityMoveHelper.UpdateMoveHelper: 3.3771 ms/zombie
EAIManager.Update: 2.4123 ms/zombie
EntityPlayerLocal.Update: 2.3289 ms/zombie
EntityAlive.updateCurrentBlockPosAndValue: 2.1423 ms/zombie
Entity.Update: 1.9268 ms/zombie
