TimeUtc,Frame,ZombieCount,AI_ms,Sensing_ms,Other_ms,TotalMs,GC_kb,CurrentFPS,BaselineFPS,PeakFPS,Top1_Tag,Top1_ms,Top2_Tag,Top2_ms,Top3_Tag,Top3_ms,Top4_Tag,Top4_ms,Top5_Tag,Top5_ms
2026-03-18T20:05:01.6149712Z,243248,1,762.1634,0.4301,1376.5226,2139.1161,2586204,77.19,123.69,160.42,EntityPlayerLocal.Update,1019.8896,EntityAlive.MoveEntityHeaded,271.3287,EntityAlive.Update,146.2221,EntityAlive.updateTasks,141.6158,Entity.Update,84.9603
2026-03-18T20:05:31.6154821Z,245473,1,723.3236,0.2596,1835.3448,2558.9280,2807532,82.00,123.69,160.42,EntityPlayerLocal.Update,1336.9774,EntityAlive.MoveEntityHeaded,251.0404,EntityAlive.updateTasks,149.4531,EntityAlive.Update,133.8658,UnityEngine.Physics.Raycast,132.3678
2026-03-18T20:06:01.6282567Z,247828,0,615.2545,0.5581,1756.2497,2372.0623,2548516,82.06,123.69,160.42,EntityPlayerLocal.Update,1384.9116,EntityAlive.MoveEntityHeaded,208.7829,EntityAlive.updateTasks,141.4485,EntityAlive.Update,114.9151,Entity.Update,86.2634
2026-03-18T20:06:31.6282925Z,250166,0,345.3499,0.1129,1664.5807,2010.0435,2794320,89.55,123.69,160.42,EntityPlayerLocal.Update,1395.4080,EntityAlive.Update,109.6099,EntityAlive.MoveEntityHeaded,97.2008,Entity.Update,68.7829,EntityAlive.updateTasks,54.6447
2026-03-18T20:07:01.6758245Z,252395,0,380.2492,0.1188,1671.8774,2052.2454,2758648,88.44,123.69,160.42,EntityPlayerLocal.Update,1395.3599,EntityAlive.MoveEntityHeaded,108.6832,EntityAlive.Update,107.7003,Entity.Update,64.2564,EntityAlive.updateTasks,57.9701
2026-03-18T20:07:31.6847496Z,254574,0,674.7578,0.1126,1753.3084,2428.1788,2694812,69.84,123.69,160.42,EntityPlayerLocal.Update,1510.8915,EntityAlive.updateTasks,314.9874,EntityAlive.Update,98.4206,EntityAlive.MoveEntityHeaded,89.3226,EAIManager.Update,88.9318
2026-03-18T20:08:01.6846927Z,256778,0,304.0575,0.1093,1755.5766,2059.7434,2643116,79.17,123.69,160.42,EntityPlayerLocal.Update,1510.3366,EntityAlive.Update,86.3844,EntityAlive.MoveEntityHeaded,76.8066,EntityAlive.updateTasks,55.8178,Entity.Update,53.6218
2026-03-18T20:08:31.6913637Z,258928,0,301.2649,0.1069,1734.0148,2035.3866,2599120,77.19,123.69,160.42,EntityPlayerLocal.Update,1500.4923,EntityAlive.Update,83.9517,EntityAlive.MoveEntityHeaded,76.6996,EntityAlive.updateTasks,56.1468,EntityPlayer.Update,47.9535
2026-03-18T20:09:01.6945542Z,260765,0,556.1722,2.5462,1602.9665,2161.6849,2560604,72.34,123.69,160.42,EntityPlayerLocal.Update,1100.7780,EntityVehicle.Update,177.7008,EntityAlive.Update,143.5668,EntityAlive.updateTasks,118.9207,EntityAlive.MoveEntityHeaded,85.0056
2026-03-18T20:09:31.7007082Z,262827,0,507.1648,2.4343,1440.9533,1950.5524,2559064,76.24,123.69,160.42,EntityPlayerLocal.Update,950.8429,EntityVehicle.Update,202.9812,EntityAlive.Update,144.3982,EntityAlive.updateTasks,106.3799,EntityAlive.MoveEntityHeaded,81.7785
2026-03-18T20:10:01.7080767Z,265033,0,527.0041,0.6342,1510.3332,2037.9715,2566800,91.69,123.69,160.42,EntityPlayerLocal.Update,1000.0844,EntityVehicle.Update,214.4340,EntityAlive.Update,152.5048,EntityAlive.updateTasks,117.3900,EntityAlive.MoveEntityHeaded,81.2885
2026-03-18T20:10:31.7099341Z,267656,0,575.2338,0.5971,1762.9925,2338.8234,2577104,75.73,123.69,160.42,EntityPlayerLocal.Update,1159.9254,EntityVehicle.Update,254.5682,EntityAlive.Update,178.3698,EntityAlive.updateTasks,131.3081,EntityAlive.updateCurrentBlockPosAndValue,82.3923
2026-03-18T20:11:01.7506862Z,269613,0,412.5307,0.4503,1309.4035,1722.3845,2858608,108.17,123.69,160.42,EntityPlayerLocal.Update,864.7488,EntityVehicle.Update,187.7994,EntityAlive.Update,131.9118,EntityAlive.updateTasks,91.7608,EntityAlive.MoveEntityHeaded,58.5445
