# HIGH-LOAD CAPTURE: RECOVERY_FAIL
# Timestamp: 2026-03-18T19:40:00.4889882Z
# Frame: 168916
# ZombieCount: 14
# CurrentFPS: 56.08
# BaselineFPS: 123.69
# PeakFPS: 160.42
# FPSDrop%: 54.7%
# PeakZombies: 97
# CaptureNumber: 8/5
# GC_MB: 2508.5

=== TIMING DATA (sorted by TotalMs) ===
Tag,TotalMs,Calls,AvgMs,PercentOfTotal,Category
EntityAlive.MoveEntityHeaded,2181.4183,101946,0.021398,30.73%,AI_ENTITY
EntityAlive.updateTasks,1082.5384,41523,0.026071,15.25%,AI_ENTITY
EntityPlayerLocal.Update,995.4529,1130,0.880932,14.02%,PLAYER
EntityAlive.DefaultMoveEntity,584.2049,33904,0.017231,8.23%,AI_ENTITY
Entity.entityCollision,530.9448,33982,0.015624,7.48%,OTHER
EntityAlive.Update,507.2068,67053,0.007564,7.14%,AI_ENTITY
Entity.Update,281.9727,80313,0.003511,3.97%,OTHER
EntityMoveHelper.UpdateMoveHelper,214.6957,27682,0.007756,3.02%,MOVEMENT
EntityAlive.updateCurrentBlockPosAndValue,177.4804,34560,0.005135,2.50%,AI_ENTITY
EAIManager.Update,170.3842,5638,0.030221,2.40%,AI_TASK
UnityEngine.Physics.Raycast,59.9586,7682,0.007805,0.84%,MOVEMENT
EntityAlive.CanSee,55.4476,5221,0.010620,0.78%,AI_ENTITY
PlayerLocal.ShelterFrameUpdate,45.2091,1130,0.040008,0.64%,PLAYER
EntitySeeCache.CanSee,33.2057,5221,0.006360,0.47%,SENSING
EntityPlayer.Update,26.0401,1130,0.023044,0.37%,OTHER
EAISetNearestEntityAsTarget.CanExecute,26.0212,171,0.152171,0.37%,AI_TASK
EntityLookHelper.onUpdateLook,25.8237,27682,0.000933,0.36%,OTHER
EntityAlive.updateStepSound,15.1796,2315,0.006557,0.21%,AI_ENTITY
EntitySeeCache.ClearIfExpired,13.9907,13841,0.001011,0.20%,SENSING
BaseObjective.Update,13.7422,1130,0.012161,0.19%,OTHER
World.GetCollidingBounds,10.4383,579,0.018028,0.15%,OTHER
GUIWindow.Update,10.0842,10188,0.000990,0.14%,UI
PlayerLocal.BlockRadiusEffectsTick,8.1249,578,0.014057,0.11%,PLAYER
PlayerLocal.MoveEntityHeaded,7.8532,578,0.013587,0.11%,PLAYER
EntityAlive.updateSpeedForwardAndStrafe,6.3561,3474,0.001830,0.09%,AI_ENTITY
EntityAlive.GetAttackTarget,6.3210,4917,0.001286,0.09%,AI_ENTITY
EAIApproachAndAttackTarget.CanExecute,3.7997,857,0.004434,0.05%,AI_TASK
PlayerLocal.updateSpeedForwardAndStrafe,2.1228,578,0.003673,0.03%,PLAYER
EntityAlive.GetRevengeTarget,1.7939,1231,0.001457,0.03%,AI_ENTITY
EAIBase.Update,1.3602,690,0.001971,0.02%,AI_TASK
EntityAlive.FindPath,0.4030,121,0.003331,0.01%,AI_ENTITY

=== CALL COUNTS ===
Counter,Value
Entity.entityCollision.calls,33982
EntityAlive.MoveEntityHeaded.calls,33982
MoveEntityHeaded.calls,33982
DefaultMoveEntity.calls,33904
EntityAlive.updateTasks.calls,13841
updateTasks.calls,13841
EntityAlive.CanSee.calls,5221
EntityAlive.GetAttackTarget.calls,4917
EntityAlive.updateStepSound.calls,2315
updateSpeedForwardAndStrafe.calls,1737
EntityAlive.GetRevengeTarget.calls,1231
PlayerLocal.ShelterFrameUpdate.calls,1130
EAIApproachAndAttackTarget.CanExecute.calls,857
GetCollidingBounds.boundsReturned,579
GetCollidingBounds.calls,579
PlayerLocal.BlockRadiusEffectsTick.calls,578
PlayerLocal.updateSpeedForwardAndStrafe.calls,578
PlayerLocal.MoveEntityHeaded.calls,578
EAISetNearestEntityAsTarget.CanExecute.calls,171

=== OPTIMIZATION EFFECTIVENESS ===
# Shows how much work our patches skipped vs total calls
MoveEntityHeaded.Lite: skipped=0, total=33982, rate=0.0%
updateTasks.Lite: skipped=0, total=13841, rate=0.0%
GetAttackTarget: skipped=0, total=4917, rate=0.0%
GetRevengeTarget: skipped=0, total=1231, rate=0.0%

=== GAME CPU COST PER ZOMBIE ===
# How much CPU time (ms) the GAME spends per zombie for each system.
# This is NOT profiling overhead — it is the actual game workload divided by zombie count.
# Lower values = better optimization. Compare across captures to track improvement.
TotalMs per zombie: 507.1125
EntityAlive.MoveEntityHeaded: 155.8156 ms/zombie
EntityAlive.updateTasks: 77.3242 ms/zombie
EntityPlayerLocal.Update: 71.1038 ms/zombie
EntityAlive.DefaultMoveEntity: 41.7289 ms/zombie
Entity.entityCollision: 37.9246 ms/zombie
EntityAlive.Update: 36.2291 ms/zombie
Entity.Update: 20.1409 ms/zombie
EntityMoveHelper.UpdateMoveHelper: 15.3354 ms/zombie
EntityAlive.updateCurrentBlockPosAndValue: 12.6772 ms/zombie
EAIManager.Update: 12.1703 ms/zombie
