# HIGH-LOAD CAPTURE: FPS_DROP
# Timestamp: 2026-03-18T19:01:49.2257113Z
# Frame: 36389
# ZombieCount: 50
# CurrentFPS: 44.82
# BaselineFPS: 123.69
# PeakFPS: 160.42
# FPSDrop%: 63.8%
# PeakZombies: 50
# CaptureNumber: 1/5
# GC_MB: 2518.6

=== TIMING DATA (sorted by TotalMs) ===
Tag,TotalMs,Calls,AvgMs,PercentOfTotal,Category
EntityPlayerLocal.Update,859.4952,1254,0.685403,29.38%,PLAYER
EntityAlive.MoveEntityHeaded,604.4499,44988,0.013436,20.66%,AI_ENTITY
EntityAlive.Update,393.1704,57066,0.006890,13.44%,AI_ENTITY
EntityAlive.updateTasks,322.7539,10056,0.032096,11.03%,AI_ENTITY
Entity.Update,161.9905,64590,0.002508,5.54%,OTHER
EntityAlive.DefaultMoveEntity,145.1252,14983,0.009686,4.96%,AI_ENTITY
Entity.entityCollision,127.3748,16164,0.007880,4.35%,OTHER
EntityAlive.updateCurrentBlockPosAndValue,102.7975,16501,0.006230,3.51%,AI_ENTITY
UnityEngine.Physics.Raycast,35.0488,5427,0.006458,1.20%,MOVEMENT
EntityPlayer.Update,32.5137,1254,0.025928,1.11%,OTHER
PlayerLocal.MoveEntityHeaded,16.4467,377,0.043625,0.56%,PLAYER
EntityMoveHelper.UpdateMoveHelper,16.4053,6704,0.002447,0.56%,MOVEMENT
BaseObjective.Update,13.5504,1254,0.010806,0.46%,OTHER
EntityAlive.updateStepSound,12.4123,2633,0.004714,0.42%,AI_ENTITY
EAIManager.Update,11.9209,1832,0.006507,0.41%,AI_TASK
GUIWindow.Update,10.5722,11366,0.000930,0.36%,UI
PlayerLocal.ShelterFrameUpdate,8.8201,1254,0.007034,0.30%,PLAYER
EntityAlive.GetAttackTarget,7.2926,5400,0.001350,0.25%,AI_ENTITY
World.GetCollidingBounds,7.0270,376,0.018689,0.24%,OTHER
EntityAlive.CanSee,6.6532,768,0.008663,0.23%,AI_ENTITY
EntityLookHelper.onUpdateLook,6.4865,6704,0.000968,0.22%,OTHER
PlayerLocal.BlockRadiusEffectsTick,5.8168,377,0.015429,0.20%,PLAYER
EntityAlive.updateSpeedForwardAndStrafe,5.7692,4512,0.001279,0.20%,AI_ENTITY
EntitySeeCache.ClearIfExpired,4.7612,3352,0.001420,0.16%,SENSING
EntitySeeCache.CanSee,4.1063,768,0.005347,0.14%,SENSING
PlayerLocal.updateSpeedForwardAndStrafe,1.1853,377,0.003144,0.04%,PLAYER
EAIApproachAndAttackTarget.CanExecute,0.7277,393,0.001852,0.02%,AI_TASK
EAISetNearestEntityAsTarget.CanExecute,0.4611,108,0.004269,0.02%,AI_TASK
EntityAlive.GetRevengeTarget,0.1235,108,0.001144,0.00%,AI_ENTITY
EAIBase.Update,0.0289,12,0.002408,0.00%,AI_TASK
EntityAlive.FindPath,0.0082,2,0.004100,0.00%,AI_ENTITY

=== CALL COUNTS ===
Counter,Value
Entity.entityCollision.calls,16164
MoveEntityHeaded.calls,14996
EntityAlive.MoveEntityHeaded.calls,14996
DefaultMoveEntity.calls,14983
EntityAlive.GetAttackTarget.calls,5400
EntityAlive.updateTasks.calls,3352
updateTasks.calls,3352
EntityAlive.updateStepSound.calls,2633
updateSpeedForwardAndStrafe.calls,2256
PlayerLocal.ShelterFrameUpdate.calls,1254
EntityAlive.CanSee.calls,768
EAIApproachAndAttackTarget.CanExecute.calls,393
PlayerLocal.updateSpeedForwardAndStrafe.calls,377
PlayerLocal.BlockRadiusEffectsTick.calls,377
PlayerLocal.MoveEntityHeaded.calls,377
GetCollidingBounds.boundsReturned,376
GetCollidingBounds.calls,376
EAISetNearestEntityAsTarget.CanExecute.calls,108
EntityAlive.GetRevengeTarget.calls,108

=== OPTIMIZATION EFFECTIVENESS ===
# Shows how much work our patches skipped vs total calls
MoveEntityHeaded.Lite: skipped=0, total=14996, rate=0.0%
updateTasks.Lite: skipped=0, total=3352, rate=0.0%
GetAttackTarget: skipped=0, total=5400, rate=0.0%
GetRevengeTarget: skipped=0, total=108, rate=0.0%

=== GAME CPU COST PER ZOMBIE ===
# How much CPU time (ms) the GAME spends per zombie for each system.
# This is NOT profiling overhead — it is the actual game workload divided by zombie count.
# Lower values = better optimization. Compare across captures to track improvement.
TotalMs per zombie: 58.5059
EntityPlayerLocal.Update: 17.1899 ms/zombie
EntityAlive.MoveEntityHeaded: 12.0890 ms/zombie
EntityAlive.Update: 7.8634 ms/zombie
EntityAlive.updateTasks: 6.4551 ms/zombie
Entity.Update: 3.2398 ms/zombie
EntityAlive.DefaultMoveEntity: 2.9025 ms/zombie
Entity.entityCollision: 2.5475 ms/zombie
EntityAlive.updateCurrentBlockPosAndValue: 2.0560 ms/zombie
UnityEngine.Physics.Raycast: 0.7010 ms/zombie
EntityPlayer.Update: 0.6503 ms/zombie
